,year,month,day,humidity,sha_tin_min,sha_tin_max,happy_velley_min,happy_velley_max
4218,2019,07,20,76-91,26.1,32.1,26.4,31.5
4219,2019,07,21,72-88,26.9,31.9,26.9,32.7
4220,2019,07,22,72-90,27.0,32.0,26.1,31.6
4221,2019,07,23,67-89,26.3,32.5,26.3,33.7
4222,2019,07,24,68-89,26.8,33.1,27.6,33.5
4223,2019,07,25,64-88,27.6,33.3,27.4,33.3
4224,2019,07,26,62-88,27.5,33.6,28.0,34.3
4225,2019,07,27,59-85,29.0,34.2,28.7,35.2
4226,2019,07,28,71-87,25.8,32.4,28.4,32.8
4227,2019,07,29,72-91,25.2,30.9,27.2,31.6
4228,2019,07,30,73-94,27.6,32.0,26.5,31.4
4229,2019,07,31,82-97,24.6,29.0,25.2,28.2
4230,2019,08,01,85-98,25.4,28.4,25.1,28.5
4231,2019,08,02,86-96,25.7,29.2,25.3,29.5
4232,2019,08,03,88-97,25.2,28.1,25.4,28.1
4233,2019,08,04,72-90,27.0,31.6,27.0,31.1
4234,2019,08,05,62-90,26.0,33.9,25.9,34.8
4235,2019,08,06,68-84,28.6,32.2,28.3,33.1
4236,2019,08,07,57-81,26.5,34.0,27.4,35.0
4237,2019,08,08,64-84,26.4,36.2,26.6,35.9
4238,2019,08,09,54-87,28.4,37.0,28.1,35.3
4239,2019,08,10,76-89,30.0,34.5,29.5,32.5
4240,2019,08,11,73-90,29.0,33.0,28.3,31.6
4241,2019,08,12,68-89,28.7,33.8,27.8,32.7
4242,2019,08,13,64-93,29.6,34.2,29.5,33.9
4243,2019,08,14,70-94,27.5,34.2,24.3,34.3
4244,2019,08,15,62-91,29.2,33.5,26.5,34.5
4245,2019,08,16,74-88,26.8,32.6,27.4,33.2
4246,2019,08,17,78-94,25.9,32.2,25.9,31.6
4247,2019,08,18,74-93,25.3,32.3,24.6,33.3
4248,2019,08,19,73-91,25.9,32.9,25.8,32.3
4249,2019,08,20,68-88,27.1,31.6,26.8,32.0
4250,2019,08,21,61-84,27.0,33.3,27.5,33.4
4251,2019,08,22,66-88,25.7,33.3,26.3,33.0
4252,2019,08,23,72-87,27.2,33.0,27.4,31.9
4253,2019,08,24,60-87,25.9,36.4,26.5,35.6
4254,2019,08,25,82-96,24.8,34.4,25.5,33.2
4255,2019,08,26,89-97,23.3,28.1,23.1,29.2
4256,2019,08,27,78-95,26.2,32.8,26.0,32.7
4257,2019,08,28,64-88,25.6,35.1,25.7,35.6
4258,2019,08,29,76-91,27.7,32.2,27.7,31.2
4259,2019,08,30,70-95,25.7,30.7,24.4,31.8
4260,2019,08,31,77-97,24.8,31.8,24.9,31.2
4261,2019,09,01,67-94,26.2,32.0,27.0,32.8
4262,2019,09,02,82-95,25.5,29.8,26.1,29.1
4263,2019,09,03,70-95,26.5,31.4,26.3,31.8
4264,2019,09,04,82-98,25.5,29.3,25.9,29.2
4265,2019,09,05,79-97,25.2,30.1,25.2,30.8
4266,2019,09,06,63-92,25.7,32.4,25.8,34.1
4267,2019,09,07,64-88,25.6,35.2,26.3,35.5
4268,2019,09,08,66-91,26.4,35.2,27.2,34.3
4269,2019,09,09,64-88,26.5,33.1,27.1,34.3
4270,2019,09,10,59-85,26.7,32.8,27.8,35.0
4271,2019,09,11,59-86,27.4,33.4,28.0,35.0
4272,2019,09,12,61-83,26.1,34.1,27.3,34.8
4273,2019,09,13,68-82,27.4,33.2,28.1,33.6
4274,2019,09,14,69-87,27.0,33.4,27.1,34.4
4275,2019,09,15,62-95,25.8,32.6,27.1,33.6
4276,2019,09,16,64-93,26.2,32.7,26.1,33.8
4277,2019,09,17,70-86,26.9,32.0,28.6,33.2
4278,2019,09,18,67-92,25.3,33.2,25.0,33.9
4279,2019,09,19,53-95,24.3,33.0,25.0,33.1
4280,2019,09,20,37-81,23.2,32.4,24.7,34.2
4281,2019,09,21,35-50,26.9,32.1,24.7,33.8
4282,2019,09,22,34-50,26.4,30.8,26.5,32.4
4283,2019,09,23,47-72,24.2,30.2,24.1,31.5
4284,2019,09,24,62-78,23.8,29.9,25.3,30.6
4285,2019,09,25,53-78,22.2,31.3,23.4,31.4
4286,2019,09,26,61-79,22.2,31.1,22.9,31.5
4287,2019,09,27,57-80,22.8,31.4,24.0,31.9
4288,2019,09,28,53-82,22.9,32.5,23.5,32.3
4289,2019,09,29,63-83,23.8,33.6,24.7,33.3
4290,2019,09,30,46-85,24.1,35.1,25.1,36.0
4291,2019,10,01,42-76,24.8,35.1,25.4,35.6
4292,2019,10,02,59-82,26.2,33.8,26.7,33.4
4293,2019,10,03,52-78,25.4,32.9,25.7,33.1
4294,2019,10,04,61-77,23.6,32.6,25.5,31.4
4295,2019,10,05,52-81,22.9,33.9,24.4,33.3
4296,2019,10,06,66-96,23.1,30.0,23.4,29.2
4297,2019,10,07,77-96,23.4,29.9,23.9,28.9
4298,2019,10,08,61-95,25.0,31.2,25.5,31.3
4299,2019,10,09,67-80,26.5,30.7,26.6,30.5
4300,2019,10,10,66-82,24.9,31.1,25.4,31.6
4301,2019,10,11,60-84,24.0,32.7,25.4,31.7
4302,2019,10,12,68-84,25.3,32.6,25.8,32.6
4303,2019,10,13,72-95,23.8,29.6,24.1,30.5
4304,2019,10,14,73-97,23.6,28.7,23.3,29.5
4305,2019,10,15,58-93,23.8,29.5,23.1,30.0
4306,2019,10,16,56-85,22.7,28.6,23.7,29.3
4307,2019,10,17,53-80,22.3,29.2,23.5,30.5
4308,2019,10,18,55-81,22.8,29.4,23.6,30.1
4309,2019,10,19,61-80,22.2,29.3,22.9,29.2
4310,2019,10,20,62-93,22.2,28.6,22.3,28.6
4311,2019,10,21,63-82,20.6,28.3,21.4,28.3
4312,2019,10,22,56-79,19.7,27.4,20.5,28.0
4313,2019,10,23,59-80,20.8,28.0,21.7,28.6
4314,2019,10,24,55-79,23.3,28.9,24.5,29.4
4315,2019,10,25,67-80,23.0,28.2,24.2,27.9
4316,2019,10,26,66-80,23.5,27.9,24.3,27.4
4317,2019,10,27,66-83,23.4,28.4,23.6,28.5
4318,2019,10,28,65-85,21.4,27.5,22.2,27.7
4319,2019,10,29,60-71,19.4,24.1,20.1,25.3
4320,2019,10,30,53-68,21.1,26.3,20.9,26.8
4321,2019,10,31,57-80,22.7,27.3,23.2,27.8
4322,2019,11,01,60-81,23.2,29.2,23.6,29.3
4323,2019,11,02,66-82,23.1,28.8,23.4,28.7
4324,2019,11,03,56-86,21.4,30.1,22.2,30.2
4325,2019,11,04,44-75,22.9,28.5,22.2,29.0
4326,2019,11,05,43-75,19.1,27.0,20.0,27.7
4327,2019,11,06,58-77,19.2,26.5,21.5,27.0
4328,2019,11,07,43-80,17.8,27.1,20.1,28.1
4329,2019,11,08,44-56,20.7,26.7,20.4,27.7
4330,2019,11,09,52-76,19.4,25.9,19.4,25.7
4331,2019,11,10,52-81,17.6,26.8,19.1,26.7
4332,2019,11,11,55-82,16.5,27.2,18.0,26.7
4333,2019,11,12,69-83,20.9,25.1,21.7,25.7
4334,2019,11,13,57-83,20.1,27.7,21.7,27.9
4335,2019,11,14,54-76,19.9,25.1,20.4,26.1
4336,2019,11,15,59-77,19.4,25.5,20.2,26.8
4337,2019,11,16,66-84,19.1,25.9,19.6,26.7
4338,2019,11,17,66-87,18.5,27.4,20.0,27.6
4339,2019,11,18,57-87,18.4,29.3,18.8,29.9
4340,2019,11,19,59-68,16.4,22.6,17.7,22.9
4341,2019,11,20,55-74,17.2,24.1,18.1,25.2
4342,2019,11,21,49-78,16.6,25.5,17.6,26.7
4343,2019,11,22,47-82,15.2,27.4,16.8,27.5
4344,2019,11,23,62-85,18.1,28.0,19.2,27.6
4345,2019,11,24,60-86,17.7,27.8,18.0,28.1
4346,2019,11,25,66-81,20.8,27.7,21.4,26.7
4347,2019,11,26,68-81,20.1,23.8,20.8,23.2
4348,2019,11,27,66-86,20.8,25.6,20.7,24.9
4349,2019,11,28,52-87,17.1,22.4,18.2,24.3
4350,2019,11,29,57-72,16.0,21.6,17.2,22.5
4351,2019,11,30,59-81,17.3,24.1,17.2,24.4
4352,2019,12,01,50-84,15.7,26.9,16.1,27.0
4353,2019,12,02,43-66,14.6,20.1,15.1,21.5
4354,2019,12,03,37-54,12.4,19.1,13.7,20.5
4355,2019,12,04,32-52,13.0,21.2,12.9,22.2
4356,2019,12,05,37-77,13.1,18.5,12.6,18.8
4357,2019,12,06,33-49,14.3,20.0,13.3,20.3
4358,2019,12,07,32-48,11.3,20.0,13.0,20.8
4359,2019,12,08,33-64,9.8,19.8,11.5,21.3
4360,2019,12,09,39-80,9.7,21.2,11.1,21.4
4361,2019,12,10,54-79,12.0,22.2,13.0,22.8
4362,2019,12,11,44-82,10.8,24.2,12.3,25.2
4363,2019,12,12,48-79,14.2,22.1,16.0,22.1
4364,2019,12,13,61-86,16.1,23.2,16.7,23.0
4365,2019,12,14,52-86,14.6,24.9,16.3,24.2
4366,2019,12,15,76-85,17.9,20.8,18.3,20.5
4367,2019,12,16,66-85,20.0,24.3,19.5,24.9
4368,2019,12,17,65-80,19.4,26.2,20.2,27.9
4369,2019,12,18,66-89,18.0,28.6,18.6,28.1
4370,2019,12,19,74-91,17.5,21.4,18.6,22.5
4371,2019,12,20,68-95,16.2,22.2,17.6,21.5
4372,2019,12,21,71-96,15.9,22.2,17.3,22.4
4373,2019,12,22,70-92,17.3,23.7,18.1,23.6
4374,2019,12,23,81-93,16.6,21.8,17.2,21.8
4375,2019,12,24,69-86,18.1,24.2,18.1,25.4
4376,2019,12,25,70-88,17.0,23.0,17.4,23.1
4377,2019,12,26,61-88,16.9,26.1,16.9,27.1
4378,2019,12,27,54-76,14.2,21.0,15.4,21.8
4379,2019,12,28,60-80,15.1,21.3,16.4,21.1
4380,2019,12,29,79-97,16.8,19.4,17.5,19.7
4381,2019,12,30,83-97,18.6,22.2,18.6,22.6
4382,2019,12,31,81-90,17.6,20.5,17.9,20.2
4383,2020,01,01,75-86,16.7,18.6,16.9,18.5
4384,2020,01,02,67-83,14.5,20.3,15.3,22.4
4385,2020,01,03,70-88,14.4,23.5,15.2,24.2
4386,2020,01,04,72-88,14.1,23.9,14.2,24.9
4387,2020,01,05,71-86,18.4,23.2,18.7,22.5
4388,2020,01,06,66-86,20.0,24.9,19.5,24.1
4389,2020,01,07,70-90,18.7,27.1,19.1,26.6
4390,2020,01,08,51-89,18.9,26.0,19.0,26.7
4391,2020,01,09,71-83,18.0,20.6,18.0,21.6
4392,2020,01,10,73-88,18.5,23.5,18.0,23.4
4393,2020,01,11,71-90,17.9,25.8,17.9,25.3
4394,2020,01,12,54-73,13.9,20.4,15.6,21.9
4395,2020,01,13,72-81,16.3,19.2,16.9,20.1
4396,2020,01,14,64-82,16.9,22.7,17.0,22.2
4397,2020,01,15,70-89,17.6,21.3,17.9,21.9
4398,2020,01,16,78-88,18.0,22.8,17.8,23.3
4399,2020,01,17,60-87,15.2,19.3,17.4,20.3
4400,2020,01,18,66-82,14.4,19.6,15.9,20.8
4401,2020,01,19,67-83,14.8,19.4,16.4,20.8
4402,2020,01,20,69-80,14.4,20.7,15.0,20.9
4403,2020,01,21,71-86,13.9,22.0,16.5,20.3
4404,2020,01,22,72-89,17.6,24.2,17.8,24.9
4405,2020,01,23,73-93,20.0,26.1,19.6,26.6
4406,2020,01,24,84-92,19.9,23.5,19.4,24.2
4407,2020,01,25,80-96,18.0,22.6,18.4,22.4
4408,2020,01,26,75-96,13.1,18.7,13.7,19.9
4409,2020,01,27,59-77,10.0,15.9,11.7,17.2
4410,2020,01,28,58-76,9.5,15.7,10.7,17.2
4411,2020,01,29,43-67,10.2,16.6,11.2,18.1
4412,2020,01,30,34-55,11.6,18.3,11.4,20.4
4413,2020,01,31,44-70,10.1,18.4,8.6,19.5
4414,2020,02,01,67-80,9.0,18.5,11.6,18.3
4415,2020,02,02,70-82,15.5,18.8,15.8,19.1
4416,2020,02,03,68-85,15.6,21.0,15.2,21.6
4417,2020,02,04,76-95,14.7,18.3,15.9,19.4
4418,2020,02,05,79-92,16.5,18.4,17.2,18.8
4419,2020,02,06,74-83,15.7,18.3,15.9,19.0
4420,2020,02,07,77-86,17.3,20.3,16.6,21.6
4421,2020,02,08,69-83,15.8,18.0,16.6,20.1
4422,2020,02,09,68-86,13.7,18.0,14.4,19.1
4423,2020,02,10,71-81,14.7,18.3,15.4,18.8
4424,2020,02,11,77-95,16.6,19.3,16.8,19.4
4425,2020,02,12,76-94,18.0,25.0,18.1,26.6
4426,2020,02,13,92-97,17.9,20.6,17.7,21.0
4427,2020,02,14,91-97,18.9,24.7,18.6,25.3
4428,2020,02,15,92-97,19.7,23.6,20.4,24.2
4429,2020,02,16,65-96,10.1,21.3,10.8,23.4
4430,2020,02,17,37-73,9.5,16.7,10.6,18.7
4431,2020,02,18,48-71,10.4,17.7,10.0,18.4
4432,2020,02,19,54-80,11.8,18.7,13.4,20.1
4433,2020,02,20,55-82,12.3,21.4,14.3,21.4
4434,2020,02,21,64-82,14.7,23.2,15.7,22.9
4435,2020,02,22,58-84,13.1,25.9,13.4,27.3
4436,2020,02,23,56-84,16.8,24.4,17.3,25.6
4437,2020,02,24,68-84,17.3,21.9,17.6,23.6
4438,2020,02,25,76-91,19.2,25.8,18.2,26.3
4439,2020,02,26,63-94,17.7,28.7,17.8,29.1
4440,2020,02,27,69-93,18.4,22.4,18.6,22.7
4441,2020,02,28,66-86,17.9,24.2,18.0,25.9
4442,2020,02,29,70-88,17.6,27.0,18.1,28.3
4443,2020,03,01,68-92,17.9,28.3,18.6,28.6
4444,2020,03,02,78-88,18.5,21.0,18.1,21.3
4445,2020,03,03,74-86,17.9,20.9,17.9,21.2
4446,2020,03,04,79-95,17.1,21.6,17.8,22.2
4447,2020,03,05,77-92,15.1,19.8,15.8,19.2
4448,2020,03,06,75-86,16.8,19.8,17.1,21.0
4449,2020,03,07,79-93,18.8,24.5,18.5,25.5
4450,2020,03,08,87-96,19.8,24.4,19.2,25.0
4451,2020,03,09,76-94,20.4,26.7,22.2,26.8
4452,2020,03,10,51-95,19.4,25.7,20.8,27.6
4453,2020,03,11,61-87,17.5,19.8,17.3,21.5
4454,2020,03,12,84-95,17.6,20.9,17.6,22.1
4455,2020,03,13,84-95,19.8,25.1,19.9,26.8
4456,2020,03,14,61-95,19.0,25.2,19.7,25.4
4457,2020,03,15,56-82,18.4,22.5,19.0,22.6
4458,2020,03,16,62-85,17.1,22.4,18.1,23.5
4459,2020,03,17,76-86,19.4,21.0,19.2,22.7
4460,2020,03,18,77-95,18.9,21.8,19.2,22.2
4461,2020,03,19,84-94,18.7,22.6,18.9,24.5
4462,2020,03,20,76-95,19.8,22.9,20.1,24.3
4463,2020,03,21,89-95,20.6,23.7,20.5,24.2
4464,2020,03,22,63-96,21.0,28.9,21.5,28.8
4465,2020,03,23,62-93,19.9,30.0,20.1,29.7
4466,2020,03,24,68-92,20.3,26.0,20.7,27.6
4467,2020,03,25,69-89,21.0,26.2,21.1,27.2
4468,2020,03,26,80-95,21.7,27.4,22.0,27.8
4469,2020,03,27,74-94,20.8,28.3,21.0,28.3
4470,2020,03,28,79-96,18.7,25.7,19.9,26.9
4471,2020,03,29,87-93,18.6,20.7,19.1,22.5
4472,2020,03,30,93-97,19.3,21.0,19.9,22.5
4473,2020,03,31,93-97,18.8,21.8,19.4,23.8
4474,2020,04,01,87-95,17.9,19.8,19.2,21.5
4475,2020,04,02,81-94,19.1,21.1,19.2,21.4
4476,2020,04,03,84-94,19.2,21.7,19.3,21.4
4477,2020,04,04,77-96,19.1,23.6,19.3,24.3
4478,2020,04,05,81-94,16.6,19.5,16.9,19.8
4479,2020,04,06,83-97,16.2,18.0,16.1,18.3
4480,2020,04,07,79-94,17.1,22.1,17.5,21.7
4481,2020,04,08,49-89,18.9,23.8,18.9,25.1
4482,2020,04,09,49-84,17.5,26.4,18.8,27.5
4483,2020,04,10,59-88,18.0,23.9,19.1,24.7
4484,2020,04,11,82-96,20.9,24.5,20.9,26.5
4485,2020,04,12,40-91,18.3,24.4,18.5,25.8
4486,2020,04,13,29-57,16.4,24.5,15.5,25.5
4487,2020,04,14,57-71,16.7,23.7,18.5,24.2
4488,2020,04,15,50-79,14.9,26.8,16.3,26.5
4489,2020,04,16,55-90,16.1,28.2,17.0,27.8
4490,2020,04,17,61-89,20.4,28.0,20.6,28.7
4491,2020,04,18,65-91,20.0,28.5,20.5,27.8
4492,2020,04,19,64-90,23.1,29.9,23.0,29.7
4493,2020,04,20,68-90,24.2,30.7,24.3,30.8
4494,2020,04,21,70-90,23.6,28.8,24.1,29.4
4495,2020,04,22,90-96,18.8,25.4,19.5,25.2
4496,2020,04,23,85-95,18.8,21.3,19.1,21.9
4497,2020,04,24,73-94,17.1,21.5,18.4,22.1
4498,2020,04,25,72-94,17.4,22.3,18.1,23.6
4499,2020,04,26,59-89,19.0,27.4,19.4,28.3
4500,2020,04,27,41-87,19.4,28.3,20.0,29.5
4501,2020,04,28,48-79,18.6,27.5,19.7,27.8
4502,2020,04,29,60-82,20.5,28.1,21.3,29.8
4503,2020,04,30,51-86,18.8,29.5,19.7,30.1
4504,2020,05,01,66-89,22.1,29.5,22.3,29.5
4505,2020,05,02,60-90,22.9,30.7,22.9,29.6
4506,2020,05,03,62-87,23.5,32.8,24.0,31.7
4507,2020,05,04,67-88,25.5,33.2,26.1,32.1
4508,2020,05,05,73-84,26.5,31.3,26.4,30.9
4509,2020,05,06,70-87,26.3,32.0,27.2,30.2
4510,2020,05,07,74-85,27.8,32.1,27.4,30.6
4511,2020,05,08,72-86,28.6,32.3,27.7,29.9
4512,2020,05,09,71-87,27.9,31.5,27.6,30.0
4513,2020,05,10,68-88,24.1,34.0,26.5,33.1
4514,2020,05,11,64-93,23.9,32.7,23.5,33.1
4515,2020,05,12,71-90,23.6,30.8,23.6,31.9
4516,2020,05,13,80-90,24.8,28.7,24.9,29.5
4517,2020,05,14,78-87,24.7,28.6,25.0,29.7
4518,2020,05,15,69-90,26.0,31.8,26.4,31.3
4519,2020,05,16,64-88,24.5,32.0,25.4,32.3
4520,2020,05,17,62-90,25.0,32.8,25.4,32.2
4521,2020,05,18,79-93,24.8,29.9,23.9,28.5
4522,2020,05,19,68-89,24.2,31.5,24.1,31.8
4523,2020,05,20,82-94,25.5,28.9,26.3,29.6
4524,2020,05,21,85-98,25.4,30.2,25.4,29.1
4525,2020,05,22,79-96,26.7,30.3,26.6,29.4
4526,2020,05,23,85-94,24.8,26.7,24.5,27.1
4527,2020,05,24,75-89,24.6,29.3,25.1,30.1
4528,2020,05,25,87-96,25.3,28.1,24.7,29.2
4529,2020,05,26,73-95,26.3,31.5,26.2,29.9
4530,2020,05,27,74-90,25.4,31.8,25.5,32.0
4531,2020,05,28,81-93,25.4,28.2,26.4,29.6
4532,2020,05,29,77-92,26.1,30.3,26.5,31.4
4533,2020,05,30,85-97,24.1,28.1,24.3,28.3
4534,2020,05,31,74-91,25.8,32.4,28.1,30.4
4535,2020,06,01,68-85,28.4,33.0,28.5,31.8
4536,2020,06,02,73-91,27.0,32.0,26.7,30.9
4537,2020,06,03,69-81,27.2,32.2,28.2,31.8
4538,2020,06,04,67-81,28.6,32.9,28.4,32.2
4539,2020,06,05,67-90,26.8,32.2,27.8,31.8
4540,2020,06,06,78-97,23.7,29.8,23.9,29.9
4541,2020,06,07,82-97,23.8,26.3,24.4,28.9
4542,2020,06,08,84-94,24.1,28.1,26.1,29.0
4543,2020,06,09,73-91,26.9,31.8,28.2,30.7
4544,2020,06,10,67-86,26.8,32.3,28.0,31.9
4545,2020,06,11,59-86,27.2,33.7,28.1,32.7
4546,2020,06,12,61-85,26.5,33.5,26.4,34.4
4547,2020,06,13,66-93,27.4,32.5,27.7,32.4
4548,2020,06,14,71-94,25.5,30.7,25.3,31.0
4549,2020,06,15,63-93,25.6,32.2,25.6,31.8
4550,2020,06,16,72-93,26.2,31.5,25.8,30.4
4551,2020,06,17,66-83,25.7,32.1,25.8,32.3
4552,2020,06,18,66-88,26.0,32.8,27.4,32.3
4553,2020,06,19,64-83,26.9,33.0,27.7,33.9
4554,2020,06,20,62-85,27.9,33.2,27.9,33.7
4555,2020,06,21,66-83,28.6,33.0,28.6,33.4
4556,2020,06,22,69-82,28.7,33.2,28.9,33.6
4557,2020,06,23,69-84,29.0,33.2,28.8,33.0
4558,2020,06,24,70-83,28.9,33.2,28.7,31.6
4559,2020,06,25,67-82,29.0,33.1,28.9,31.8
4560,2020,06,26,69-82,29.5,33.3,28.6,31.9
4561,2020,06,27,64-83,28.5,33.6,27.4,32.0
4562,2020,06,28,62-85,27.4,33.2,26.5,33.3
4563,2020,06,29,59-86,27.0,33.4,27.0,34.3
4564,2020,06,30,61-85,28.1,34.3,27.6,33.5
4565,2020,07,01,68-83,27.0,32.8,28.2,32.5
4566,2020,07,02,67-91,26.9,32.8,26.9,32.5
4567,2020,07,03,68-93,26.9,32.6,26.1,32.6
4568,2020,07,04,67-89,26.8,33.1,27.3,32.8
4569,2020,07,05,64-86,27.7,33.1,27.7,32.9
4570,2020,07,06,67-81,28.6,33.2,28.6,32.4
4571,2020,07,07,65-83,27.5,33.1,27.7,33.1
4572,2020,07,08,71-84,29.1,32.0,28.6,31.1
4573,2020,07,09,73-85,29.0,32.3,28.9,30.9
4574,2020,07,10,68-80,29.2,32.5,28.9,31.2
4575,2020,07,11,68-83,29.5,33.6,28.5,32.7
4576,2020,07,12,64-83,28.6,34.2,28.5,33.4
4577,2020,07,13,60-84,27.3,33.9,28.3,33.6
4578,2020,07,14,60-86,28.8,35.2,28.4,35.1
4579,2020,07,15,60-84,28.8,34.5,28.8,35.0
4580,2020,07,16,66-88,28.7,33.7,28.3,33.5
4581,2020,07,17,64-87,27.4,33.5,26.3,33.8
4582,2020,07,18,60-89,29.1,34.2,28.9,34.1
4583,2020,07,19,65-84,28.3,33.8,28.8,34.2
4584,2020,07,20,63-93,27.4,33.7,27.2,32.8
4585,2020,07,21,61-86,26.7,34.2,27.1,34.0
4586,2020,07,22,64-91,27.5,33.7,26.9,34.0
4587,2020,07,23,56-84,27.4,35.2,27.5,34.4
4588,2020,07,24,62-85,27.3,35.0,27.6,34.8
4589,2020,07,25,56-86,28.6,35.4,28.9,34.6
4590,2020,07,26,53-86,29.1,35.4,29.1,36.0
4591,2020,07,27,63-87,28.4,34.1,27.6,33.5
4592,2020,07,28,56-91,27.3,35.0,27.9,35.4
4593,2020,07,29,64-86,28.0,34.4,28.5,35.5
4594,2020,07,30,54-92,27.3,34.8,25.5,34.7
4595,2020,07,31,73-93,25.1,30.1,26.0,29.2
4596,2020,08,01,81-91,25.5,29.8,26.1,30.2
4597,2020,08,02,81-94,26.2,29.6,26.2,30.6
4598,2020,08,03,87-97,25.3,28.3,25.3,28.8
4599,2020,08,04,81-94,25.5,30.5,25.5,31.9
4600,2020,08,05,76-96,24.7,31.3,24.6,31.6
4601,2020,08,06,67-97,24.8,32.7,24.9,33.4
4602,2020,08,07,62-91,27.7,32.7,27.7,33.8
4603,2020,08,08,60-88,27.4,33.1,27.9,34.4
4604,2020,08,09,58-85,26.0,33.4,26.2,34.5
4605,2020,08,10,64-83,26.7,33.8,27.1,34.4
4606,2020,08,11,70-89,28.2,32.5,28.7,32.5
4607,2020,08,12,82-94,26.2,30.2,26.0,31.1
4608,2020,08,13,78-94,25.4,31.6,25.1,31.1
4609,2020,08,14,62-95,26.3,32.9,25.7,32.8
4610,2020,08,15,65-86,26.2,32.7,27.2,32.5
4611,2020,08,16,63-85,24.9,32.6,25.5,32.7
4612,2020,08,17,76-94,25.0,30.2,26.2,31.2
4613,2020,08,18,74-97,25.2,29.9,25.4,31.0
4614,2020,08,19,85-94,25.3,28.8,25.0,28.2
4615,2020,08,20,72-92,26.7,31.8,26.3,32.8
4616,2020,08,21,63-89,26.5,32.5,26.4,33.2
4617,2020,08,22,63-90,25.8,33.8,25.9,33.6
4618,2020,08,23,59-89,26.3,34.3,26.2,33.7
4619,2020,08,24,60-88,27.0,35.0,27.9,34.6
4620,2020,08,25,63-91,28.2,34.5,29.4,35.3
4621,2020,08,26,69-93,26.7,33.6,25.7,32.0
4622,2020,08,27,68-94,26.5,31.6,25.7,32.7
4623,2020,08,28,62-93,26.0,34.1,24.3,33.3
4624,2020,08,29,65-89,26.1,34.5,25.6,34.3
4625,2020,08,30,71-88,26.4,33.5,26.2,33.9
4626,2020,08,31,63-85,27.6,34.2,26.5,34.4
4627,2020,09,01,65-83,26.3,35.4,25.8,35.5
4628,2020,09,02,62-87,26.9,35.4,26.8,36.1
4629,2020,09,03,65-86,26.4,34.6,26.0,35.0
4630,2020,09,04,74-89,26.3,32.1,27.1,31.9
4631,2020,09,05,67-95,24.8,32.0,24.5,32.6
4632,2020,09,06,68-90,25.9,32.0,25.9,32.5
4633,2020,09,07,69-91,26.5,32.1,26.5,32.4
4634,2020,09,08,84-97,25.1,29.1,25.3,29.2
4635,2020,09,09,79-92,25.7,31.7,25.9,31.1
4636,2020,09,10,63-94,25.8,32.5,26.2,32.8
4637,2020,09,11,69-87,26.3,32.6,26.9,32.3
4638,2020,09,12,67-94,25.6,32.7,25.9,33.7
4639,2020,09,13,70-95,25.1,31.9,25.1,32.4
4640,2020,09,14,75-95,25.5,31.5,25.3,30.7
4641,2020,09,15,83-96,25.6,29.8,26.2,29.4
4642,2020,09,16,73-94,27.8,32.3,27.2,32.8
4643,2020,09,17,76-95,26.5,31.8,27.1,31.1
4644,2020,09,18,80-94,26.0,31.4,26.0,30.6
4645,2020,09,19,84-96,25.7,30.5,25.7,31.5
4646,2020,09,20,70-91,24.8,32.5,24.8,32.6
4647,2020,09,21,82-97,25.6,30.3,24.9,30.4
4648,2020,09,22,71-92,26.0,31.0,26.2,31.4
4649,2020,09,23,68-83,26.5,32.3,26.3,32.5
4650,2020,09,24,68-87,25.5,31.2,26.4,30.7
4651,2020,09,25,66-79,24.7,30.6,24.9,31.0
4652,2020,09,26,72-79,26.7,28.9,27.1,28.9
4653,2020,09,27,76-87,26.0,29.4,25.4,29.2
4654,2020,09,28,81-95,25.1,27.9,25.1,28.2
4655,2020,09,29,84-94,25.9,29.6,25.4,29.2
4656,2020,09,30,74-97,25.1,31.9,24.9,31.3
4657,2020,10,01,68-91,25.2,29.3,25.3,28.2
4658,2020,10,02,66-81,24.9,29.7,26.0,30.4
4659,2020,10,03,64-81,24.8,31.2,25.1,31.9
4660,2020,10,04,66-83,25.1,32.5,25.0,31.7
4661,2020,10,05,63-97,25.5,30.5,25.6,31.1
4662,2020,10,06,70-91,24.8,27.9,24.4,27.4
4663,2020,10,07,65-75,23.6,26.4,24.3,27.2
4664,2020,10,08,58-72,22.6,27.5,23.5,29.3
4665,2020,10,09,51-78,22.9,28.8,23.4,30.4
4666,2020,10,10,55-77,22.4,29.1,23.0,29.9
4667,2020,10,11,61-82,23.7,30.2,24.5,31.1
4668,2020,10,12,63-83,24.9,30.5,25.4,31.1
4669,2020,10,13,74-93,23.9,27.4,24.0,26.4
4670,2020,10,14,77-88,24.9,27.4,24.4,26.9
4671,2020,10,15,64-81,25.0,29.3,24.8,29.1
4672,2020,10,16,54-80,25.0,30.1,25.1,31.3
4673,2020,10,17,63-76,23.5,27.5,23.8,28.7
4674,2020,10,18,61-87,21.5,27.8,21.7,28.3
4675,2020,10,19,61-83,21.7,27.4,22.1,28.6
4676,2020,10,20,57-74,21.6,28.0,22.1,29.4
4677,2020,10,21,53-71,20.9,27.4,21.5,28.7
4678,2020,10,22,54-68,22.6,27.3,23.0,28.9
4679,2020,10,23,39-57,21.7,24.8,22.3,25.2
4680,2020,10,24,43-71,21.9,25.2,22.6,26.8
4681,2020,10,25,57-80,22.5,27.1,22.5,27.3
4682,2020,10,26,65-82,22.1,28.8,22.4,28.4
